Survived,Sex,SibSp,Parch,FamilySize,IsAlone,InCabin,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S,FareGroup_A,FareGroup_B,FareGroup_C,FareGroup_D,AgeGroup_Adult,AgeGroup_Baby,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Student,AgeGroup_Teenager,AgeGroup_Unknown,AgeGroup_Young Adult,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_N,RoomGroup_r1,RoomGroup_r2,RoomGroup_r3,RoomGroup_r4
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,0.7676298785983875,0.059159876663617654,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,1.3401319276068433,0.7676298785983875,1.2994292909526381,0,False,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,False,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,False,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,True,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,False,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,False,3.154809051463526,2.008933366495236,3.159833412386169,0,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,3.154809051463526,2.008933366495236,3.159833412386169,0,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,True,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,1.3401319276068433,-0.47367360929846053,0.6792945838081279,0,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,-0.47454519624983965,4.491540342288932,1.9195639980971484,0,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,1.3401319276068433,-0.47367360929846053,0.6792945838081279,0,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,-0.47454519624983965,2.008933366495236,0.6792945838081279,0,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,False,1.3401319276068433,0.7676298785983875,1.2994292909526381,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,2.008933366495236,1.2994292909526381,0,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,False,0.4327933656785018,5.7328438301857805,3.159833412386169,0,False,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,0.4327933656785018,2.008933366495236,1.2994292909526381,0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,False,1.3401319276068433,0.7676298785983875,1.2994292909526381,0,True,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,False,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,0.4327933656785018,-0.47367360929846053,0.059159876663617654,0,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,True,0.4327933656785018,0.7676298785983875,0.6792945838081279,0,False,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1,False,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,True,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,True,-0.47454519624983965,-0.47367360929846053,-0.5609748304808926,1,False,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,False,2.2474704895351847,2.008933366495236,2.539698705241659,0,False,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
